director,genre,id,popularity,budget,revenue,original_title,release_date,budget_adj,revenue_adj,release_year,release_month,release_day_of_week,leading_actor,profit_adj,ROI_adj
Judd Apatow,Romance,6957,1.78595,26000000,109449237,The 40 Year Old Virgin,2005-08-11,29030645.531016804,122207000.11489399,2005,8,3,Steve Carell,93176354.58387718,3.209586038461531
Mark Dindal,Animation,9982,1.7663970000000002,150000000,314432665,Chicken Little,2005-11-04,167484493.448174,351083970.807229,2005,11,4,Zach Braff,183599477.35905498,1.096217766666665
Mark Dindal,Family,9982,1.7663970000000002,150000000,314432665,Chicken Little,2005-11-04,167484493.448174,351083970.807229,2005,11,4,Zach Braff,183599477.35905498,1.096217766666665
Mark Dindal,Comedy,9982,1.7663970000000002,150000000,314432665,Chicken Little,2005-11-04,167484493.448174,351083970.807229,2005,11,4,Zach Braff,183599477.35905498,1.096217766666665
Andy Tennant,Comedy,8488,1.7264700000000002,70000000,368100420,Hitch,2005-02-10,78159430.2758145,411007415.8784,2005,2,3,Will Smith,332847985.60258555,4.258577428571423
Andy Tennant,Drama,8488,1.7264700000000002,70000000,368100420,Hitch,2005-02-10,78159430.2758145,411007415.8784,2005,2,3,Will Smith,332847985.60258555,4.258577428571423
Andy Tennant,Romance,8488,1.7264700000000002,70000000,368100420,Hitch,2005-02-10,78159430.2758145,411007415.8784,2005,2,3,Will Smith,332847985.60258555,4.258577428571423
Louis Leterrier,Action,9335,1.6998220000000002,32000000,85167639,Transporter 2,2005-08-02,35730025.2689438,95095059.1739463,2005,8,1,Jason Statham,59365033.905002505,1.6614887187499985
Louis Leterrier,Thriller,9335,1.6998220000000002,32000000,85167639,Transporter 2,2005-08-02,35730025.2689438,95095059.1739463,2005,8,1,Jason Statham,59365033.905002505,1.6614887187499985
Louis Leterrier,Crime,9335,1.6998220000000002,32000000,85167639,Transporter 2,2005-08-02,35730025.2689438,95095059.1739463,2005,8,1,Jason Statham,59365033.905002505,1.6614887187499985
Kirk Jones,Fantasy,11283,1.610259,25000000,122489822,Nanny McPhee,2005-10-21,27914082.2413623,136767638.601513,2005,10,4,Emma Thompson,108853556.3601507,3.899592879999994
Kirk Jones,Comedy,11283,1.610259,25000000,122489822,Nanny McPhee,2005-10-21,27914082.2413623,136767638.601513,2005,10,4,Emma Thompson,108853556.3601507,3.899592879999994
Kirk Jones,Family,11283,1.610259,25000000,122489822,Nanny McPhee,2005-10-21,27914082.2413623,136767638.601513,2005,10,4,Emma Thompson,108853556.3601507,3.899592879999994
Ridley Scott,Drama,1495,1.592578,130000000,211643158,Kingdom of Heaven,2005-05-03,145153227.655084,236312980.72934502,2005,5,1,Orlando Bloom,91159753.07426101,0.628024292307689
Ridley Scott,Action,1495,1.592578,130000000,211643158,Kingdom of Heaven,2005-05-03,145153227.655084,236312980.72934502,2005,5,1,Orlando Bloom,91159753.07426101,0.628024292307689
Ridley Scott,Adventure,1495,1.592578,130000000,211643158,Kingdom of Heaven,2005-05-03,145153227.655084,236312980.72934502,2005,5,1,Orlando Bloom,91159753.07426101,0.628024292307689
Ridley Scott,History,1495,1.592578,130000000,211643158,Kingdom of Heaven,2005-05-03,145153227.655084,236312980.72934502,2005,5,1,Orlando Bloom,91159753.07426101,0.628024292307689
Ridley Scott,War,1495,1.592578,130000000,211643158,Kingdom of Heaven,2005-05-03,145153227.655084,236312980.72934502,2005,5,1,Orlando Bloom,91159753.07426101,0.628024292307689
Robert Luketic,Comedy,4379,1.513147,43000000,154749918,Monster-in-Law,2005-05-13,48012221.4551432,172788077.515843,2005,5,4,Jennifer Lopez,124775856.0606998,2.598835302325581
Peter Jackson,Adventure,254,1.508329,207000000,550000000,King Kong,2005-12-14,231128600.95847997,614109809.309971,2005,12,2,Naomi Watts,382981208.351491,1.6570048309178744
Peter Jackson,Drama,254,1.508329,207000000,550000000,King Kong,2005-12-14,231128600.95847997,614109809.309971,2005,12,2,Naomi Watts,382981208.351491,1.6570048309178744
Peter Jackson,Action,254,1.508329,207000000,550000000,King Kong,2005-12-14,231128600.95847997,614109809.309971,2005,12,2,Naomi Watts,382981208.351491,1.6570048309178744
F. Gary Gray,Comedy,4551,1.497085,53000000,95226116,Be Cool,2005-03-04,59177854.351688094,106325985.34198001,2005,3,4,John Travolta,47148130.990291916,0.7967191698113161
F. Gary Gray,Crime,4551,1.497085,53000000,95226116,Be Cool,2005-03-04,59177854.351688094,106325985.34198001,2005,3,4,John Travolta,47148130.990291916,0.7967191698113161
John Stockwell,Action,11968,1.496807,50000000,44434439,Into the Blue,2005-09-30,55828164.482724704,49613863.3837919,2005,9,4,Paul Walker,-6214301.098932803,-0.11131122000000084
John Stockwell,Thriller,11968,1.496807,50000000,44434439,Into the Blue,2005-09-30,55828164.482724704,49613863.3837919,2005,9,4,Paul Walker,-6214301.098932803,-0.11131122000000084
John Stockwell,Adventure,11968,1.496807,50000000,44434439,Into the Blue,2005-09-30,55828164.482724704,49613863.3837919,2005,9,4,Paul Walker,-6214301.098932803,-0.11131122000000084
John Stockwell,Crime,11968,1.496807,50000000,44434439,Into the Blue,2005-09-30,55828164.482724704,49613863.3837919,2005,9,4,Paul Walker,-6214301.098932803,-0.11131122000000084
Joe Wright,Drama,4348,1.4808540000000001,28000000,121147947,Pride & Prejudice,2005-09-16,31263772.1103258,135269350.237208,2005,9,4,Keira Knightley,104005578.12688221,3.3267123928571385
Joe Wright,Romance,4348,1.4808540000000001,28000000,121147947,Pride & Prejudice,2005-09-16,31263772.1103258,135269350.237208,2005,9,4,Keira Knightley,104005578.12688221,3.3267123928571385
Ang Lee,Drama,142,1.4756040000000001,14000000,178043761,Brokeback Mountain,2005-09-02,15631886.0551629,198797127.48461798,2005,9,4,Heath Ledger,183165241.42945507,11.71741149999998
Ang Lee,Romance,142,1.4756040000000001,14000000,178043761,Brokeback Mountain,2005-09-02,15631886.0551629,198797127.48461798,2005,9,4,Heath Ledger,183165241.42945507,11.71741149999998
Chris Wedge,Animation,9928,1.464718,75000000,260696994,Robots,2005-03-11,83742246.724087,291084693.223677,2005,3,4,Robin Williams,207342446.49958998,2.4759599199999913
Chris Wedge,Comedy,9928,1.464718,75000000,260696994,Robots,2005-03-11,83742246.724087,291084693.223677,2005,3,4,Robin Williams,207342446.49958998,2.4759599199999913
Chris Wedge,Family,9928,1.464718,75000000,260696994,Robots,2005-03-11,83742246.724087,291084693.223677,2005,3,4,Robin Williams,207342446.49958998,2.4759599199999913
Chris Wedge,Science Fiction,9928,1.464718,75000000,260696994,Robots,2005-03-11,83742246.724087,291084693.223677,2005,3,4,Robin Williams,207342446.49958998,2.4759599199999913
Carlos Saldanha,Animation,9928,1.464718,75000000,260696994,Robots,2005-03-11,83742246.724087,291084693.223677,2005,3,4,Robin Williams,207342446.49958998,2.4759599199999913
Carlos Saldanha,Comedy,9928,1.464718,75000000,260696994,Robots,2005-03-11,83742246.724087,291084693.223677,2005,3,4,Robin Williams,207342446.49958998,2.4759599199999913
Carlos Saldanha,Family,9928,1.464718,75000000,260696994,Robots,2005-03-11,83742246.724087,291084693.223677,2005,3,4,Robin Williams,207342446.49958998,2.4759599199999913
Carlos Saldanha,Science Fiction,9928,1.464718,75000000,260696994,Robots,2005-03-11,83742246.724087,291084693.223677,2005,3,4,Robin Williams,207342446.49958998,2.4759599199999913
Lee Tamahori,Action,11679,1.4055879999999898,87000000,71073932,xXx: State of the Union,2005-04-27,97141006.1999409,79358543.3225998,2005,4,2,Ice Cube,-17782462.877341107,-0.18305825287356273
Lee Tamahori,Crime,11679,1.4055879999999898,87000000,71073932,xXx: State of the Union,2005-04-27,97141006.1999409,79358543.3225998,2005,4,2,Ice Cube,-17782462.877341107,-0.18305825287356273
Lee Tamahori,Adventure,11679,1.4055879999999898,87000000,71073932,xXx: State of the Union,2005-04-27,97141006.1999409,79358543.3225998,2005,4,2,Ice Cube,-17782462.877341107,-0.18305825287356273
Ken Kwapis,Drama,9779,1.351718,25000000,39053061,The Sisterhood of the Traveling Pants,2005-06-01,27914082.2413623,43605214.26123761,2005,6,2,Amber Tamblyn,15691132.019875307,0.5621224400000022
Ken Kwapis,Comedy,9779,1.351718,25000000,39053061,The Sisterhood of the Traveling Pants,2005-06-01,27914082.2413623,43605214.26123761,2005,6,2,Amber Tamblyn,15691132.019875307,0.5621224400000022
Doug Liman,Action,787,1.330824,110000000,478207520,Mr. & Mrs. Smith,2005-06-07,122821961.861994,533948961.66871697,2005,6,1,Angelina Jolie,411126999.806723,3.3473410909091013
Doug Liman,Comedy,787,1.330824,110000000,478207520,Mr. & Mrs. Smith,2005-06-07,122821961.861994,533948961.66871697,2005,6,1,Angelina Jolie,411126999.806723,3.3473410909091013
Doug Liman,Drama,787,1.330824,110000000,478207520,Mr. & Mrs. Smith,2005-06-07,122821961.861994,533948961.66871697,2005,6,1,Angelina Jolie,411126999.806723,3.3473410909091013
Doug Liman,Thriller,787,1.330824,110000000,478207520,Mr. & Mrs. Smith,2005-06-07,122821961.861994,533948961.66871697,2005,6,1,Angelina Jolie,411126999.806723,3.3473410909091013
Martin Campbell,Action,1656,1.310993,75000000,142400065,The Legend of Zorro,2005-10-24,83742246.724087,158998685.023413,2005,10,0,Antonio Banderas,75256438.299326,0.8986675333333253
Martin Campbell,Adventure,1656,1.310993,75000000,142400065,The Legend of Zorro,2005-10-24,83742246.724087,158998685.023413,2005,10,0,Antonio Banderas,75256438.299326,0.8986675333333253
Martin Campbell,Drama,1656,1.310993,75000000,142400065,The Legend of Zorro,2005-10-24,83742246.724087,158998685.023413,2005,10,0,Antonio Banderas,75256438.299326,0.8986675333333253
Martin Campbell,Western,1656,1.310993,75000000,142400065,The Legend of Zorro,2005-10-24,83742246.724087,158998685.023413,2005,10,0,Antonio Banderas,75256438.299326,0.8986675333333253
Andrew Niccol,Crime,1830,1.274645,42000000,24127895,Lord of War,2005-09-16,46895658.165488705,26940321.8136382,2005,9,4,Nicolas Cage,-19955336.351850506,-0.4255263095238094
Andrew Niccol,Drama,1830,1.274645,42000000,24127895,Lord of War,2005-09-16,46895658.165488705,26940321.8136382,2005,9,4,Nicolas Cage,-19955336.351850506,-0.4255263095238094
Andrew Niccol,Thriller,1830,1.274645,42000000,24127895,Lord of War,2005-09-16,46895658.165488705,26940321.8136382,2005,9,4,Nicolas Cage,-19955336.351850506,-0.4255263095238094
Jon Favreau,Family,6795,1.273393,65000000,64321501,Zathura: A Space Adventure,2005-11-06,72576613.8275421,71819026.7520748,2005,11,6,Jonah Bobo,-757587.0754673034,-0.010438446153846415
Jon Favreau,Fantasy,6795,1.273393,65000000,64321501,Zathura: A Space Adventure,2005-11-06,72576613.8275421,71819026.7520748,2005,11,6,Jonah Bobo,-757587.0754673034,-0.010438446153846415
Jon Favreau,Science Fiction,6795,1.273393,65000000,64321501,Zathura: A Space Adventure,2005-11-06,72576613.8275421,71819026.7520748,2005,11,6,Jonah Bobo,-757587.0754673034,-0.010438446153846415
Jon Favreau,Adventure,6795,1.273393,65000000,64321501,Zathura: A Space Adventure,2005-11-06,72576613.8275421,71819026.7520748,2005,11,6,Jonah Bobo,-757587.0754673034,-0.010438446153846415
Rob Bowman,Action,9947,1.270018,43000000,56681566,Elektra,2005-01-13,48012221.4551432,63288555.795728296,2005,1,3,Jennifer Garner,15276334.340585098,0.3181759534883728
Tim Burton,Romance,3933,1.265401,40000000,117195061,Corpse Bride,2005-09-09,44662531.5861797,130855702.841419,2005,9,4,Johnny Depp,86193171.2552393,1.9298765250000016
Tim Burton,Fantasy,3933,1.265401,40000000,117195061,Corpse Bride,2005-09-09,44662531.5861797,130855702.841419,2005,9,4,Johnny Depp,86193171.2552393,1.9298765250000016
Tim Burton,Animation,3933,1.265401,40000000,117195061,Corpse Bride,2005-09-09,44662531.5861797,130855702.841419,2005,9,4,Johnny Depp,86193171.2552393,1.9298765250000016
Tim Burton,Music,3933,1.265401,40000000,117195061,Corpse Bride,2005-09-09,44662531.5861797,130855702.841419,2005,9,4,Johnny Depp,86193171.2552393,1.9298765250000016
Mike Johnson,Romance,3933,1.265401,40000000,117195061,Corpse Bride,2005-09-09,44662531.5861797,130855702.841419,2005,9,4,Johnny Depp,86193171.2552393,1.9298765250000016
Mike Johnson,Fantasy,3933,1.265401,40000000,117195061,Corpse Bride,2005-09-09,44662531.5861797,130855702.841419,2005,9,4,Johnny Depp,86193171.2552393,1.9298765250000016
Mike Johnson,Animation,3933,1.265401,40000000,117195061,Corpse Bride,2005-09-09,44662531.5861797,130855702.841419,2005,9,4,Johnny Depp,86193171.2552393,1.9298765250000016
Mike Johnson,Music,3933,1.265401,40000000,117195061,Corpse Bride,2005-09-09,44662531.5861797,130855702.841419,2005,9,4,Johnny Depp,86193171.2552393,1.9298765250000016
Steve Box,Adventure,533,1.212451,30000000,192452832,The Curse of the Were-Rabbit,2005-09-04,33496898.689634804,214885767.20124298,2005,9,6,Peter Sallis,181388868.51160818,5.415094399999982
Steve Box,Animation,533,1.212451,30000000,192452832,The Curse of the Were-Rabbit,2005-09-04,33496898.689634804,214885767.20124298,2005,9,6,Peter Sallis,181388868.51160818,5.415094399999982
Steve Box,Comedy,533,1.212451,30000000,192452832,The Curse of the Were-Rabbit,2005-09-04,33496898.689634804,214885767.20124298,2005,9,6,Peter Sallis,181388868.51160818,5.415094399999982
Steve Box,Family,533,1.212451,30000000,192452832,The Curse of the Were-Rabbit,2005-09-04,33496898.689634804,214885767.20124298,2005,9,6,Peter Sallis,181388868.51160818,5.415094399999982
Nick Park,Adventure,533,1.212451,30000000,192452832,The Curse of the Were-Rabbit,2005-09-04,33496898.689634804,214885767.20124298,2005,9,6,Peter Sallis,181388868.51160818,5.415094399999982
Nick Park,Animation,533,1.212451,30000000,192452832,The Curse of the Were-Rabbit,2005-09-04,33496898.689634804,214885767.20124298,2005,9,6,Peter Sallis,181388868.51160818,5.415094399999982
Nick Park,Comedy,533,1.212451,30000000,192452832,The Curse of the Were-Rabbit,2005-09-04,33496898.689634804,214885767.20124298,2005,9,6,Peter Sallis,181388868.51160818,5.415094399999982
Nick Park,Family,533,1.212451,30000000,192452832,The Curse of the Were-Rabbit,2005-09-04,33496898.689634804,214885767.20124298,2005,9,6,Peter Sallis,181388868.51160818,5.415094399999982
Rob Reiner,Comedy,2800,1.210683,70000000,88933562,Rumor Has It...,2005-12-23,78159430.2758145,99299950.5474118,2005,12,4,Jennifer Aniston,21140520.271597296,0.2704794571428571
John Maybury,Drama,9667,1.200307,29000000,21126225,The Jacket,2005-03-04,32380335.3999803,23588767.283981,2005,3,4,Adrien Brody,-8791568.1159993,-0.2715094827586205
John Maybury,Mystery,9667,1.200307,29000000,21126225,The Jacket,2005-03-04,32380335.3999803,23588767.283981,2005,3,4,Adrien Brody,-8791568.1159993,-0.2715094827586205
John Maybury,Thriller,9667,1.200307,29000000,21126225,The Jacket,2005-03-04,32380335.3999803,23588767.283981,2005,3,4,Adrien Brody,-8791568.1159993,-0.2715094827586205
John Maybury,Fantasy,9667,1.200307,29000000,21126225,The Jacket,2005-03-04,32380335.3999803,23588767.283981,2005,3,4,Adrien Brody,-8791568.1159993,-0.2715094827586205
Sam Mendes,Drama,25,1.148377,72000000,96889998,Jarhead,2005-11-04,80392556.8551235,108183814.90149699,2005,11,4,Jamie Foxx,27791258.046373487,0.34569441666666334
Sam Mendes,War,25,1.148377,72000000,96889998,Jarhead,2005-11-04,80392556.8551235,108183814.90149699,2005,11,4,Jamie Foxx,27791258.046373487,0.34569441666666334
Joss Whedon,Science Fiction,16320,1.110148,39000000,38869464,Serenity,2005-08-25,43545968.2965252,43400216.5909469,2005,8,3,Nathan Fillion,-145751.70557830483,-0.0033470769230761425
Joss Whedon,Action,16320,1.110148,39000000,38869464,Serenity,2005-08-25,43545968.2965252,43400216.5909469,2005,8,3,Nathan Fillion,-145751.70557830483,-0.0033470769230761425
Joss Whedon,Adventure,16320,1.110148,39000000,38869464,Serenity,2005-08-25,43545968.2965252,43400216.5909469,2005,8,3,Nathan Fillion,-145751.70557830483,-0.0033470769230761425
Joss Whedon,Thriller,16320,1.110148,39000000,38869464,Serenity,2005-08-25,43545968.2965252,43400216.5909469,2005,8,3,Nathan Fillion,-145751.70557830483,-0.0033470769230761425
Darren Lynn Bousman,Horror,215,1.107734,4000000,152925093,Saw II,2005-10-28,4466253.15861797,170750544.910799,2005,10,4,Tobin Bell,166284291.75218102,37.23127324999996
Mark Waters,Comedy,9007,1.1028360000000001,58000000,102854431,Just Like Heaven,2005-09-16,64760670.7999606,114843481.832901,2005,9,4,Reese Witherspoon,50082811.0329404,0.7733522586206886
Mark Waters,Fantasy,9007,1.1028360000000001,58000000,102854431,Just Like Heaven,2005-09-16,64760670.7999606,114843481.832901,2005,9,4,Reese Witherspoon,50082811.0329404,0.7733522586206886
Mark Waters,Romance,9007,1.1028360000000001,58000000,102854431,Just Like Heaven,2005-09-16,64760670.7999606,114843481.832901,2005,9,4,Reese Witherspoon,50082811.0329404,0.7733522586206886
Angela Robinson,Comedy,11451,1.094959,50000000,66002004,Herbie Fully Loaded,2005-06-18,55828164.482724704,73695414.710029,2005,6,5,Lindsay Lohan,17867250.227304302,0.32004007999999873
Angela Robinson,Family,11451,1.094959,50000000,66002004,Herbie Fully Loaded,2005-06-18,55828164.482724704,73695414.710029,2005,6,5,Lindsay Lohan,17867250.227304302,0.32004007999999873
Angela Robinson,Adventure,11451,1.094959,50000000,66002004,Herbie Fully Loaded,2005-06-18,55828164.482724704,73695414.710029,2005,6,5,Lindsay Lohan,17867250.227304302,0.32004007999999873
Angela Robinson,Fantasy,11451,1.094959,50000000,66002004,Herbie Fully Loaded,2005-06-18,55828164.482724704,73695414.710029,2005,6,5,Lindsay Lohan,17867250.227304302,0.32004007999999873
Angela Robinson,Romance,11451,1.094959,50000000,66002004,Herbie Fully Loaded,2005-06-18,55828164.482724704,73695414.710029,2005,6,5,Lindsay Lohan,17867250.227304302,0.32004007999999873
Cameron Crowe,Comedy,9621,1.08379,57000000,52034889,Elizabethtown,2005-09-03,63644107.510306105,58100246.8386464,2005,9,5,Orlando Bloom,-5543860.671659708,-0.08710721052631576
Cameron Crowe,Drama,9621,1.08379,57000000,52034889,Elizabethtown,2005-09-03,63644107.510306105,58100246.8386464,2005,9,5,Orlando Bloom,-5543860.671659708,-0.08710721052631576
Cameron Crowe,Romance,9621,1.08379,57000000,52034889,Elizabethtown,2005-09-03,63644107.510306105,58100246.8386464,2005,9,5,Orlando Bloom,-5543860.671659708,-0.08710721052631576
John Singleton,Action,8292,1.0754270000000001,45000000,92374674,Four Brothers,2005-08-11,50245348.0344522,103142169.882201,2005,8,3,Mark Wahlberg,52896821.8477488,1.0527705333333255
